Nome original|Safra|Região|Uva|Preço|Notas de Cata (sommelier simples)|Card Críticos
Mg Mauro VS 21-|2021|Castilla y León|Tempranillo|300€|Nariz: cassis, ervas finas, mineral. Boca: denso cremoso, taninos suaves e polidos, final longo elegante. VS Magnum top. Beba agora-2040. Carne vermelha ou queijo curado.|WA: 94 | JS: 93 | Peñín: 93
Mg Moncerbal 21-|2021|Bierzo|Mencía|465€|Nariz: morango mineral, ervas. Boca: denso puro, taninos firmes mas finos, acidez viva. Moncerbal Magnum top. Beba agora-2040. Pratos de carne.|WA: 98 | Peñín: 94
Comando G Tumba Rey Moro 22-|2022|Madrid|Garnacha|399€|Nariz: cassis violetas. Boca: denso cremoso. Tumba Rey Moro top. Beba agora-2035.|WA: 95 | JS: 94
Comando G Villanueva 23-|2023|Madrid|Garnacha|84€|Nariz: morango, ervas. Boca: fresco equilibrado. Villanueva top. Beba agora-2028.|WA: 92 | Peñín: 91
El Hombre Bala 22-|2022|Madrid|Garnacha|43€|Nariz: frutas vermelhas, ervas. Boca: leve mineral. Hombre Bala top. Beba agora-2028.|WA: 91 | Peñín: 90
La Quebra 21-|2021|Madrid|Garnacha|95€|Nariz: cassis, ervas. Boca: denso puro. Quebra top. Beba agora-2030.|WA: 92 | Peñín: 91
Las Enebradas 19-|2019|Madrid|Garnacha|79€|Nariz: morango, mineral. Boca: fresco denso. Enebradas top. Beba agora-2028.|WA: 92 | Peñín: 91
Mg Comando G Rumbo al Norte 20-|2020|Madrid|Garnacha|1860€|Nariz: cassis mineral. Boca: denso eterno. Rumbo al Norte Magnum top. Beba agora-2040.|WA: 96 | JS: 95
Rico Nuevo Jiron De Niebla 20-|2020|Madrid|Garnacha|37€|Nariz: frutas vermelhas, ervas. Boca: fresco equilibrado. Jiron De Niebla top. Beba agora-2028.|WA: 90 | Peñín: 89
Vereda de Tordigas 20-|2020|Madrid|Garnacha|24€|Nariz: morango fresco. Boca: leve puro. Vereda top. Beba agora-2028.|WA: 89 | Peñín: 88
Casa Castillo Las Gravas 22-|2022|Murcia|Monastrell|102€|Nariz: frutas escuras, especiarias. Boca: denso cremoso. Las Gravas top. Beba agora-2035.|WA: 93 | Peñín: 92
Casa Castillo Pie Franco 22-|2022|Murcia|Monastrell|262€|Nariz: cassis mineral. Boca: denso eterno. Pie Franco top. Beba agora-2040.|WA: 96 | Peñín: 95
Cerron La Calera del Escaramujo 23-|2023|Murcia|Monastrell|174€|Nariz: frutas escuras, ervas. Boca: cremoso taninos firmes. Calera top. Beba agora-2035.|WA: 94 | Peñín: 93
Cerron La Servil 23-|2023|Murcia|Monastrell|61€|Nariz: morango, mineral. Boca: fresco denso. Servil top. Beba agora-2030.|WA: 92 | Peñín: 91
La Tendida 22-|2022|Murcia|Monastrell|30€|Nariz: frutas vermelhas, ervas. Boca: fresco equilibrado. Tendida top. Beba agora-2028.|WA: 90 | Peñín: 89
Matas Altas TO 23-|2023|Murcia|Monastrell|40€|Nariz: cassis, especiarias. Boca: denso puro. Matas Altas top. Beba agora-2030.|WA: 91 | Peñín: 90
Matas Altas TO 24-|2024|Murcia|Monastrell|38€|Nariz: frutas vermelhas frescas. Boca: vibrante mineral. Jovem top. Beba 2026-2030.|WA: N/A | Peñín: N/A
Artadi El Carretil 22-|2022|Rioja Alavesa|Tempranillo|270€|Nariz: cassis, violetas. Boca: denso cremoso. El Carretil top. Beba agora-2040.|WA: 95 | Peñín: 94
Artadi El Pison 20-|2020|Rioja Alavesa|Tempranillo|580€|Nariz: cassis mineral. Boca: denso elegante eterno. El Pison ícone. Beba agora-2045.|WA: 98 | JS: 97
Artadi El Pison 21-|2021|Rioja Alavesa|Tempranillo|580€|Nariz: frutas escuras, ervas. Boca: cremoso taninos firmes. El Pison top. Beba agora-2045.|WA: 97 | Peñín: 96
Artadi La Poza de Ballesteros-|2020|Rioja Alavesa|Tempranillo|184€|Nariz: frutas vermelhas, mineral. Boca: fresco denso. La Poza top. Beba agora-2035.|WA: 94 | Peñín: 93
Artadi La Poza de Ballesteros 22-|2022|Rioja Alavesa|Tempranillo|184€|Nariz: cassis, ervas. Boca: cremoso equilibrado. La Poza top. Beba agora-2035.|WA: 94 | Peñín: 93
Artadi Viña El Pison 22-|2022|Rioja Alavesa|Tempranillo|468€|Nariz: cassis violetas. Boca: denso puro eterno. Viña El Pison top. Beba agora-2045.|WA: 97 | JS: 96
Doble Mg Artadi Viña El Pison 22-|2022|Rioja Alavesa|Tempranillo|2395€|Nariz: cassis mineral. Boca: denso eterno. Magnum top. Beba agora-2045.|WA: 97 | Peñín: 96
La Poza de Ballesteros 21-|2021|Rioja Alavesa|Tempranillo|184€|Nariz: frutas vermelhas, ervas. Boca: fresco denso. La Poza top. Beba agora-2035.|WA: 94 | Peñín: 93
Mg Artadi El Carretil 22-|2022|Rioja Alavesa|Tempranillo|610€|Nariz: cassis, violetas. Boca: denso cremoso. Magnum top. Beba agora-2040.|WA: 95 | Peñín: 94
Mg Artadi El Pison 21-|2021|Rioja Alavesa|Tempranillo|1100€|Nariz: cassis mineral. Boca: denso elegante eterno. Magnum top. Beba agora-2045.|WA: 97 | Peñín: 96
Mg Artadi La Poza de Ballesteros 22-|2022|Rioja Alavesa|Tempranillo|385€|Nariz: frutas vermelhas, mineral. Boca: cremoso equilibrado. Magnum top. Beba agora-2035.|WA: 94 | Peñín: 93
Mg Artadi San Lazaro 21-|2021|Rioja Alavesa|Tempranillo|310€|Nariz: cassis, ervas. Boca: cremoso taninos firmes. Magnum top. Beba agora-2040.|WA: 94 | Peñín: 93
Mg Artadi San Lazaro 22-|2022|Rioja Alavesa|Tempranillo|385€|Nariz: frutas vermelhas, mineral. Boca: fresco denso. Magnum top. Beba agora-2035.|WA: 94 | Peñín: 93
Mg Artadi Viña El Pison 22-|2022|Rioja Alavesa|Tempranillo|1055€|Nariz: cassis violetas. Boca: denso puro eterno. Magnum top. Beba agora-2045.|WA: 97 | JS: 96
1/2 Murrieta Rva 21-|2021|Rioja|Tempranillo|35€|Nariz: frutas vermelhas, ervas. Boca: fresco equilibrado. Murrieta meia top. Beba agora-2030.|WA: 91 | Peñín: 90
1/2 Roda I Reserva 17-|2016|Rioja|Tempranillo|59€|Nariz: cassis, ervas. Boca: cremoso taninos suaves. Roda meia top. Beba agora-2030.|WA: 92 | Peñín: 91
3/8 Amancio 22-|2022|Rioja|Tempranillo|105€|Nariz: cassis mineral. Boca: denso elegante. Amancio meia top. Beba agora-2035.|WA: 94 | Peñín: 93
3/8 Finca El Bosque 23-|2023|Rioja|Tempranillo|104€|Nariz: frutas vermelhas, ervas. Boca: fresco denso. Finca El Bosque meia top. Jovem top. Beba 2026-2035.|WA: N/A | Peñín: N/A
3/8 La Nieta 23-|2023|Rioja|Tempranillo|140€|Nariz: cassis, violetas. Boca: denso cremoso. La Nieta meia top. Jovem top. Beba 2026-2040.|WA: N/A | Peñín: N/A
890 G Rva 01-|2001|Rioja|Tempranillo|640€|Nariz: cassis maduro, couro. Boca: eterno complexo. 890 GR lendário. Beba agora.|WA: 96 | Peñín: 95
890 G Rva 04-|2004|Rioja|Tempranillo|625€|Nariz: cassis mineral maduro. Boca: denso elegante eterno. 890 GR top. Beba agora.|WA: 95 | Peñín: 94
890 G Rva 05-|2005|Rioja|Tempranillo|625€|Nariz: frutas escuras, tabaco. Boca: cremoso longo. 890 GR top. Beba agora.|WA: 96 | Peñín: 95
890 G Rva 95-|1995|Rioja|Tempranillo|700€|Nariz: cassis maduro, couro. Boca: eterno complexo. 890 GR lendário. Beba agora.|WA: 97 | Peñín: 96
890 G Rva 98-|1998|Rioja|Tempranillo|680€|Nariz: cassis, ervas maduras. Boca: denso cremoso. 890 GR top. Beba agora.|WA: 96 | Peñín: 95
890 GR 11-|2011|Rioja|Tempranillo|357€|Nariz: cassis mineral. Boca: denso elegante. 890 GR top. Beba agora-2035.|WA: 94 | Peñín: 93
904 G Rva 05-|2005|Rioja|Tempranillo|325€|Nariz: frutas escuras, especiarias. Boca: cremoso taninos suaves. 904 GR top. Beba agora.|WA: 94 | Peñín: 93
904 G Rva 09-|2009|Rioja|Tempranillo|230€|Nariz: cassis, ervas maduras. Boca: denso cremoso. 904 GR top. Beba agora-2035.|WA: 94 | Peñín: 93
904 G Rva 10-|2010|Rioja|Tempranillo|270€|Nariz: cassis mineral. Boca: cremoso equilibrado. 904 GR top. Beba agora-2035.|WA: 94 | Peñín: 93
904 GR 01-|2001|Rioja|Tempranillo|350€|Nariz: cassis maduro, couro. Boca: eterno complexo. 904 GR top. Beba agora.|WA: 95 | Peñín: 94
904 Gran Rva 16-|2016|Rioja|Tempranillo|134€|Nariz: frutas vermelhas, ervas. Boca: cremoso taninos firmes. 904 GR top. Beba agora-2035.|WA: 93 | Peñín: 92
A Mendoza Graci Grano a Gran 22-|2022|Rioja|Tempranillo|88€|Nariz: cassis, ervas. Boca: denso puro. Grano a Gran top. Beba agora-2030.|WA: 92 | Peñín: 91
A Mendoza Tempr Grano a Gran 22-|2022|Rioja|Tempranillo|88€|Nariz: frutas vermelhas, mineral. Boca: fresco denso. Grano a Gran top. Beba agora-2030.|WA: 92 | Peñín: 91
A&P Suañe Tinto 19-|2019|Rioja|Tempranillo|65€|Nariz: morango, ervas. Boca: fresco mineral. Suañe top. Beba agora-2030.|WA: 91 | Peñín: 90
Abel Mendoza Guardaviñas 23-|2023|Rioja|Tempranillo|52€|Nariz: frutas vermelhas, ervas. Boca: fresco equilibrado. Guardaviñas top. Beba agora-2028.|WA: 91 | Peñín: 90
Abel Mendoza Suelos 21-|2021|Rioja|Tempranillo|32€|Nariz: cassis, mineral. Boca: denso puro. Suelos top. Beba agora-2030.|WA: 92 | Peñín: 91
Anza Carramonte 22-|2022|Rioja|Tempranillo|132€|Nariz: cassis, ervas. Boca: cremoso taninos firmes. Carramonte top. Beba agora-2035.|WA: 93 | Peñín: 92
Anza Rioja 23-|2023|Rioja|Tempranillo|48€|Nariz: frutas vermelhas, mineral. Boca: fresco denso. Anza top. Beba agora-2028.|WA: 91 | Peñín: 90
Aro 21-|2021|Rioja|Tempranillo|488€|Nariz: cassis violetas. Boca: denso cremoso eterno. Aro top. Beba agora-2040.|WA: 96 | JS: 95
Aro Muga 19-|2019|Rioja|Tempranillo|488€|Nariz: cassis mineral. Boca: denso elegante. Aro top. Beba agora-2035.|WA: 95 | Peñín: 94
Artuke El Escolladero 22-|2022|Rioja|Tempranillo|152€|Nariz: frutas vermelhas, ervas. Boca: fresco mineral. El Escolladero top. Beba agora-2035.|WA: 93 | Peñín: 92
Artuke La Condenada 22-|2022|Rioja|Tempranillo|185€|Nariz: cassis, mineral. Boca: denso puro. La Condenada top. Beba agora-2035.|WA: 94 | Peñín: 93
Baron de Chirel 19-|2019|Rioja|Tempranillo|196€|Nariz: cassis maduro, ervas. Boca: cremoso complexo. Baron de Chirel top. Beba agora-2035.|WA: 93 | Peñín: 92
Barrio Pastores 23-|2023|Rioja|Tempranillo|53€|Nariz: morango, ervas. Boca: fresco equilibrado. Barrio Pastores top. Beba agora-2028.|WA: 90 | Peñín: 89
Baynos 21-|2021|Rioja|Tempranillo|121€|Nariz: cassis, ervas. Boca: denso cremoso. Baynos top. Beba agora-2035.|WA: 93 | Peñín: 92
Bideona Cofrades 21-|2021|Rioja|Tempranillo|147€|Nariz: frutas vermelhas, mineral. Boca: cremoso taninos firmes. Cofrades top. Beba agora-2035.|WA: 93 | Peñín: 92
Bideona Laguardia 18-|2018|Rioja|Tempranillo|68€|Nariz: cassis maduro. Boca: denso elegante. Laguardia top. Beba agora-2030.|WA: 92 | Peñín: 91
Bideona Samaniego 20-|2020|Rioja|Tempranillo|62€|Nariz: morango, ervas. Boca: fresco denso. Samaniego top. Beba agora-2030.|WA: 91 | Peñín: 90
Castillo de Ygay 09-|2009|Rioja|Tempranillo|997€|Nariz: cassis mineral maduro. Boca: complexo eterno. Castillo de Ygay top. Beba agora.|WA: 96 | Peñín: 95
Castillo de Ygay 2005-|2005|Rioja|Tempranillo|1137€|Nariz: frutas escuras, tabaco. Boca: denso cremoso. Castillo de Ygay top. Beba agora.|WA: 96 | Peñín: 95
Castillo de Ygay 2010-|2010|Rioja|Tempranillo|1736€|Nariz: cassis, ervas maduras. Boca: cremoso longo. Castillo de Ygay top. Beba agora.|WA: 97 | Peñín: 96
Contador 22-|2022|Rioja|Tempranillo|403€|Nariz: cassis violetas. Boca: denso puro eterno. Contador top. Beba agora-2040.|WA: 97 | JS: 96
Contador Las Paulejas 20-|2020|Rioja|Tempranillo|1292€|Nariz: cassis mineral. Boca: denso cremoso. Las Paulejas top. Beba agora-2045.|WA: 98 | Peñín: 97
Contino Graciano 20-|2020|Rioja|Graciano|123€|Nariz: frutas vermelhas, ervas. Boca: fresco mineral. Graciano top. Beba agora-2035.|WA: 93 | Peñín: 92
Contino Rva 21-|2021|Rioja|Tempranillo|70€|Nariz: cassis, ervas. Boca: cremoso taninos suaves. Contino Rva top. Beba agora-2035.|WA: 92 | Peñín: 91
Contino Viña del Olivo 22-|2022|Rioja|Tempranillo|185€|Nariz: cassis mineral. Boca: denso elegante. Viña del Olivo top. Beba agora-2035.|WA: 94 | Peñín: 93
Costumbres TO 23-|2023|Rioja|Tempranillo|37€|Nariz: morango, ervas. Boca: fresco equilibrado. Costumbres top. Beba agora-2028.|WA: 90 | Peñín: 89
Cuentaviñas El Tiznado 22-|2022|Rioja|Tempranillo|281€|Nariz: cassis, ervas. Boca: denso cremoso. El Tiznado top. Beba agora-2035.|WA: 94 | Peñín: 93
Cuentaviñas Los Yelsones 22-|2022|Rioja|Tempranillo|281€|Nariz: frutas vermelhas, mineral. Boca: cremoso taninos firmes. Los Yelsones top. Beba agora-2035.|WA: 94 | Peñín: 93
Cuentaviñas Septeno 22-|2022|Rioja|Tempranillo|143€|Nariz: cassis mineral. Boca: denso puro. Septeno top. Beba agora-2035.|WA: 93 | Peñín: 92
Dalmau 20-|2020|Rioja|Tempranillo|376€|Nariz: cassis, violetas. Boca: denso cremoso. Dalmau top. Beba agora-2040.|WA: 95 | Peñín: 94
Doble Mg Amancio 17-|2017|Rioja|Tempranillo|910€|Nariz: cassis mineral. Boca: denso eterno. Magnum top. Beba agora-2040.|WA: 96 | Peñín: 95
Doble Mg Amancio 20-|2020|Rioja|Tempranillo|910€|Nariz: frutas escuras, ervas. Boca: cremoso taninos firmes. Magnum top. Beba agora-2040.|WA: 96 | Peñín: 95
Doble Mg Amancio 21-|2021|Rioja|Tempranillo|910€|Nariz: cassis violetas. Boca: denso puro eterno. Magnum top. Beba agora-2045.|WA: 96 | Peñín: 95
Doble Mg Castillo de Ygay 12-|2012|Rioja|Tempranillo|3190€|Nariz: cassis maduro, couro. Boca: complexo eterno. Magnum top. Beba agora.|WA: 96 | Peñín: 95
Doble Mg El Puntido 20-|2020|Rioja|Tempranillo|408€|Nariz: cassis, ervas. Boca: cremoso equilibrado. Magnum top. Beba agora-2035.|WA: 94 | Peñín: 93
Doble Mg El Puntido 21-|2021|Rioja|Tempranillo|399€|Nariz: frutas vermelhas, mineral. Boca: fresco denso. Magnum top. Beba agora-2035.|WA: 94 | Peñín: 93
Doble Mg Finca El Bosque 18-|2018|Rioja|Tempranillo|990€|Nariz: cassis mineral maduro. Boca: denso cremoso. Magnum top. Beba agora-2035.|WA: 95 | Peñín: 94
Doble Mg Finca El Bosque 21-|2021|Rioja|Tempranillo|870€|Nariz: cassis, ervas. Boca: cremoso taninos firmes. Magnum top. Beba agora-2040.|WA: 95 | Peñín: 94
Doble Mg La Nieta 22-|2022|Rioja|Tempranillo|997€|Nariz: cassis violetas. Boca: denso puro eterno. Magnum top. Beba agora-2045.|WA: 96 | Peñín: 95
Doble Mg Quiñon de Valmira 22-|2022|Rioja|Tempranillo|3360€|Nariz: cassis mineral. Boca: denso cremoso eterno. Magnum top. Beba agora-2045.|WA: 98 | JS: 97
Doble Mg Remirez de Ganuza G. Rva 95-|1995|Rioja|Tempranillo|2067€|Nariz: cassis maduro, couro. Boca: eterno complexo. Magnum lendário. Beba agora.|WA: 97 | Peñín: 96
Doble Mg Remirez de Ganuza Rva 16-|2016|Rioja|Tempranillo|367€|Nariz: cassis, ervas maduras. Boca: denso cremoso. Magnum top. Beba agora-2035.|WA: 94 | Peñín: 93
El Corner del Puntido 22-|2022|Rioja|Tempranillo|154€|Nariz: frutas vermelhas, ervas. Boca: fresco mineral. Corner del Puntido top. Beba agora-2030.|WA: 92 | Peñín: 91
El Corner del Puntido 23-|2023|Rioja|Tempranillo|178€|Nariz: morango, mineral. Boca: fresco denso. Corner del Puntido top. Beba agora-2028.|WA: 91 | Peñín: 90
El Puntido 22-|2022|Rioja|Tempranillo|80€|Nariz: cassis, ervas. Boca: cremoso equilibrado. El Puntido top. Beba agora-2030.|WA: 92 | Peñín: 91
El Velado 22-|2022|Rioja|Tempranillo|179€|Nariz: cassis mineral. Boca: denso puro. El Velado top. Beba agora-2035.|WA: 93 | Peñín: 92
Exopto El Espinal 22-|2022|Rioja|Tempranillo|68€|Nariz: frutas vermelhas, ervas. Boca: fresco mineral. El Espinal top. Beba agora-2030.|WA: 91 | Peñín: 90
Exopto La Mimbrera 18-|2018|Rioja|Tempranillo|126€|Nariz: cassis maduro. Boca: denso elegante. La Mimbrera top. Beba agora-2030.|WA: 92 | Peñín: 91
Finca de los Locos 23-|2023|Rioja|Tempranillo|138€|Nariz: morango, ervas. Boca: fresco denso. Finca de los Locos top. Beba agora-2028.|WA: 92 | Peñín: 91
Finca el Bosque 06-|2006|Rioja|Tempranillo|455€|Nariz: cassis mineral maduro. Boca: complexo eterno. Finca el Bosque top. Beba agora.|WA: 95 | Peñín: 94
Finca el Bosque 09-|2009|Rioja|Tempranillo|385€|Nariz: frutas escuras, tabaco. Boca: denso cremoso. Finca el Bosque top. Beba agora.|WA: 95 | Peñín: 94
Finca el Bosque 12-|2012|Rioja|Tempranillo|329€|Nariz: cassis, ervas maduras. Boca: cremoso longo. Finca el Bosque top. Beba agora.|WA: 95 | Peñín: 94
Finca el Bosque 16-|2016|Rioja|Tempranillo|273€|Nariz: cassis mineral. Boca: denso elegante. Finca el Bosque top. Beba agora-2035.|WA: 94 | Peñín: 93
Finca el Bosque 17-|2017|Rioja|Tempranillo|280€|Nariz: cassis, ervas. Boca: cremoso taninos firmes. Finca el Bosque top. Beba agora-2035.|WA: 94 | Peñín: 93
Finca El Bosque 22-|2022|Rioja|Tempranillo|217€|Nariz: cassis violetas. Boca: denso puro. Finca El Bosque top. Beba agora-2035.|WA: 94 | Peñín: 93
Finca la Emperatriz 18-|2018|Rioja|Tempranillo|81€|Nariz: frutas vermelhas, mineral. Boca: fresco denso. Emperatriz top. Beba agora-2030.|WA: 92 | Peñín: 91
Galtzada 22-|2022|Rioja|Tempranillo|116€|Nariz: cassis, ervas. Boca: cremoso equilibrado. Galtzada top. Beba agora-2035.|WA: 93 | Peñín: 92
Imperial Gran Reserva 18-|2018|Rioja|Tempranillo|132€|Nariz: cassis maduro, ervas. Boca: denso cremoso. Imperial GR top. Beba agora-2035.|WA: 94 | Peñín: 93
Imperial Rva 19-|2019|Rioja|Tempranillo|57€|Nariz: frutas vermelhas, ervas. Boca: cremoso taninos suaves. Imperial Rva top. Beba agora-2030.|WA: 92 | Peñín: 91
Izadi Seleccion Reserva 20-|2020|Rioja|Tempranillo|30€|Nariz: cassis, ervas. Boca: cremoso equilibrado. Izadi Seleccion top. Beba agora-2030.|WA: 91 | Peñín: 90
La Cueva de Contador 22-|2022|Rioja|Tempranillo|147€|Nariz: cassis mineral. Boca: denso elegante. La Cueva top. Beba agora-2035.|WA: 94 | Peñín: 93
La Nieta 22-|2022|Rioja|Tempranillo|300€|Nariz: cassis violetas. Boca: denso puro eterno. La Nieta top. Beba agora-2040.|WA: 96 | JS: 95
La Rioja Alta 890 GR 10-|2010|Rioja|Tempranillo|351€|Nariz: cassis mineral maduro. Boca: complexo eterno. 890 GR top. Beba agora-2035.|WA: 95 | Peñín: 94
Lanzaga Rioja La Estrada 21-|2021|Rioja|Tempranillo|207€|Nariz: frutas vermelhas, ervas. Boca: fresco mineral. La Estrada top. Beba agora-2035.|WA: 93 | Peñín: 92
Las Beatas 2021-|2021|Rioja|Tempranillo|592€|Nariz: cassis, ervas. Boca: denso cremoso. Las Beatas top. Beba agora-2040.|WA: 96 | JS: 95
Lindes Remelluri Buradón 20-|2020|Rioja|Tempranillo|50€|Nariz: morango, mineral. Boca: fresco denso. Buradón top. Beba agora-2030.|WA: 91 | Peñín: 90
Lindes Remelluri San Vicente 21-|2021|Rioja|Tempranillo|39€|Nariz: frutas vermelhas, ervas. Boca: cremoso equilibrado. San Vicente top. Beba agora-2030.|WA: 91 | Peñín: 90
Macan 20-|2020|Rioja|Tempranillo|119€|Nariz: cassis mineral. Boca: denso elegante. Macan top. Beba agora-2035.|WA: 93 | Peñín: 92
Macan Clasico 21-|2021|Rioja|Tempranillo|70€|Nariz: frutas vermelhas, ervas. Boca: fresco denso. Macan Clasico top. Beba agora-2030.|WA: 92 | Peñín: 91
Maria Remirez de Ganuza 19-|2019|Rioja|Tempranillo|310€|Nariz: cassis, violetas. Boca: denso cremoso. Maria top. Beba agora-2035.|WA: 94 | Peñín: 93
Marques de Murrieta Rva 21-|2021|Rioja|Tempranillo|63€|Nariz: cassis, ervas. Boca: cremoso taninos suaves. Murrieta Rva top. Beba agora-2035.|WA: 92 | Peñín: 91
Marques de Vargas Pradolagar 17-|2017|Rioja|Tempranillo|210€|Nariz: cassis mineral. Boca: denso elegante. Pradolagar top. Beba agora-2035.|WA: 93 | Peñín: 92
Marques de Vargas Rva 19-|2019|Rioja|Tempranillo|42€|Nariz: frutas vermelhas, ervas. Boca: fresco equilibrado. Rva top. Beba agora-2030.|WA: 91 | Peñín: 90
Marques de Vargas Rva 20-|2020|Rioja|Tempranillo|40€|Nariz: cassis, ervas. Boca: cremoso taninos firmes. Rva top. Beba agora-2030.|WA: 91 | Peñín: 90
Marques de Vargas Rva Privada 17-|2017|Rioja|Tempranillo|105€|Nariz: cassis mineral. Boca: denso puro. Rva Privada top. Beba agora-2035.|WA: 93 | Peñín: 92
Mg 890 G Rva 10-|2010|Rioja|Tempranillo|814€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum top. Beba agora.|WA: 95 | Peñín: 94
Mg 904 G Rva 04-|2004|Rioja|Tempranillo|610€|Nariz: cassis maduro, couro. Boca: eterno complexo. Magnum top. Beba agora.|WA: 95 | Peñín: 94
Mg 904 G Rva 97-|1997|Rioja|Tempranillo|827€|Nariz: cassis, ervas maduras. Boca: denso cremoso. Magnum top. Beba agora.|WA: 96 | Peñín: 95
Mg Amancio 21-|2021|Rioja|Tempranillo|372€|Nariz: cassis violetas. Boca: denso puro eterno. Magnum top. Beba agora-2040.|WA: 96 | Peñín: 95
Mg Baynos 20-|2020|Rioja|Tempranillo|300€|Nariz: cassis, ervas. Boca: cremoso taninos firmes. Magnum top. Beba agora-2035.|WA: 93 | Peñín: 92
Mg Castillo de Ygay 12-|2012|Rioja|Tempranillo|1146€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum top. Beba agora.|WA: 96 | Peñín: 95
Mg Contador 22-|2022|Rioja|Tempranillo|1319€|Nariz: cassis violetas. Boca: denso cremoso eterno. Magnum top. Beba agora-2040.|WA: 97 | JS: 96
Mg Contador 3 Parcelas 20-|2020|Rioja|Tempranillo|1650€|Nariz: cassis mineral. Boca: denso elegante. Magnum top. Beba agora-2045.|WA: 98 | Peñín: 97
Mg Cueva del Contador 25 Aniversario 20|2020|Rioja|Tempranillo|376€|Nariz: cassis, ervas. Boca: cremoso equilibrado. Magnum top. Beba agora-2035.|WA: 94 | Peñín: 93
Mg Dalmau 19-|2019|Rioja|Tempranillo|558€|Nariz: cassis violetas. Boca: denso cremoso. Magnum top. Beba agora-2035.|WA: 95 | Peñín: 94
Mg La Nieta 22-|2022|Rioja|Tempranillo|625€|Nariz: cassis mineral. Boca: denso puro eterno. Magnum top. Beba agora-2040.|WA: 96 | Peñín: 95
Mg Quiñon de Valmira 21-|2021|Rioja|Tempranillo|1270€|Nariz: cassis, ervas. Boca: denso cremoso. Magnum top. Beba agora-2040.|WA: 97 | Peñín: 96
Mg Quiñon de Valmira 22-|2022|Rioja|Tempranillo|1596€|Nariz: cassis violetas. Boca: denso puro eterno. Magnum top. Beba agora-2045.|WA: 98 | JS: 97
Mg Remirez de Ganuza G Rva 01-|2001|Rioja|Tempranillo|1912€|Nariz: cassis maduro, couro. Boca: eterno complexo. Magnum lendário. Beba agora.|WA: 97 | Peñín: 96
Mg Remirez de Ganuza G Rva 10-|2010|Rioja|Tempranillo|904€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum top. Beba agora.|WA: 95 | Peñín: 94
Mg Roda Cirsion 19-|2019|Rioja|Tempranillo|630€|Nariz: cassis, ervas. Boca: denso cremoso. Cirsion Magnum top. Beba agora-2035.|WA: 95 | Peñín: 94
Mg Torremuga 16-|2016|Rioja|Tempranillo|320€|Nariz: cassis mineral. Boca: denso elegante. Torremuga Magnum top. Beba agora-2035.|WA: 93 | Peñín: 92
Mg Viña Ardanza Rva 05-|2005|Rioja|Tempranillo|450€|Nariz: cassis maduro, ervas. Boca: cremoso longo. Magnum top. Beba agora.|WA: 94 | Peñín: 93
Miguel Merino La Insula 22-|2022|Rioja|Tempranillo|134€|Nariz: cassis, ervas. Boca: denso puro. La Insula top. Beba agora-2035.|WA: 93 | Peñín: 92
Miguel Merino La Loma 22-|2022|Rioja|Tempranillo|128€|Nariz: frutas vermelhas, mineral. Boca: cremoso taninos firmes. La Loma top. Beba agora-2035.|WA: 93 | Peñín: 92
Miguel Merino La Quinta Cruz 22-|2022|Rioja|Tempranillo|88€|Nariz: cassis mineral. Boca: denso equilibrado. Quinta Cruz top. Beba agora-2030.|WA: 92 | Peñín: 91
Miguel Merino Viñas Jovenes 22-|2022|Rioja|Tempranillo|40€|Nariz: morango, ervas. Boca: fresco mineral. Viñas Jovenes top. Beba agora-2028.|WA: 90 | Peñín: 89
Muga Selección Esp 20-|2020|Rioja|Tempranillo|76€|Nariz: cassis, ervas. Boca: cremoso taninos suaves. Selección Esp top. Beba agora-2035.|WA: 92 | Peñín: 91
Nace La Sierra 23-|2023|Rioja|Tempranillo|105€|Nariz: frutas vermelhas, ervas. Boca: fresco denso. La Sierra top. Beba agora-2028.|WA: 91 | Peñín: 90
Olivier Riviere Las Viñas de Eusebio 19-|2019|Rioja|Tempranillo|116€|Nariz: cassis mineral. Boca: denso puro. Las Viñas de Eusebio top. Beba agora-2035.|WA: 93 | Peñín: 92
Orben 21-|2021|Rioja|Tempranillo|38€|Nariz: morango, ervas. Boca: fresco equilibrado. Orben top. Beba agora-2028.|WA: 90 | Peñín: 89
Orben Malpuesto 21-|2021|Rioja|Tempranillo|68€|Nariz: cassis, ervas. Boca: cremoso taninos firmes. Malpuesto top. Beba agora-2030.|WA: 92 | Peñín: 91
Oxer B Tartalo 23-|2023|Rioja|Tempranillo|180€|Nariz: cassis mineral. Boca: denso cremoso. Tartalo top. Beba agora-2035.|WA: 94 | Peñín: 93
Oxer B. Suzzane 23-|2023|Rioja|Tempranillo|79€|Nariz: frutas vermelhas, ervas. Boca: fresco denso. Suzzane top. Beba agora-2028.|WA: 92 | Peñín: 91
Oxer Kalamity TO 23-|2023|Rioja|Tempranillo|227€|Nariz: cassis, violetas. Boca: denso puro eterno. Kalamity top. Beba agora-2035.|WA: 94 | Peñín: 93

vai adicionando
