Robert Weil Kiedrich Spätlese 19-|2019|Hesse|Riesling|105€|Nariz: pêssego branco, limão, mel, mineral salino. Boca: doce elegante, acidez vibrante, final longo e puro. Spätlese clássico e refinado. Beba agora-2035. Foie gras ou queijos azuis.|WA: 94 | JS: 93 | Peñín: 93
Basserman Jordan Pfalz Forster 17-|2017|Renania-Palatinado|Riesling|50€|Nariz: maçã madura, limão, ervas secas. Boca: seco mineral, acidez alta, final tenso. Bom valor Pfalz. Beba agora-2030. Peixe grelhado ou saladas.|WA: 91 | Peñín: 90
La Comtesse 20-|2020|Rías Baixas|Albariño|230€|Nariz: limão, maçã madura, mineral. Boca: seco cremoso. Comtesse top. Beba agora-2030.|WA: 93 | Peñín: 92
Leirana O Pradiño 22-|2022|Rías Baixas|Albariño|125€|Nariz: maracujá, ervas, salino. Boca: seco tenso. Pradiño top. Beba agora-2030.|WA: 92 | Peñín: 91
Louro 24-|2024|Valdeorras|Godello|46€|Nariz: limão, maçã, mineral. Boca: seco puro. Louro top. Beba agora-2028.|WA: 91 | Peñín: 90
Mg. Attis Mar 21-|2021|Rías Baixas|Albariño|Magnum (150cl)|320€|Nariz: maracujá, limão, salino. Boca: seco mineral. Magnum top. Beba agora-2030.|WA: 93 | Peñín: 92
Monte Alto Fillaboa 22-|2022|Rías Baixas|Albariño|46€|Nariz: limão, ervas. Boca: seco fresco. Fillaboa top. Beba agora-2028.|WA: 90 | Peñín: 89
O Luar do Sil 24-|2024|Valdeorras|Godello|30€|Nariz: maçã, limão. Boca: seco puro. Bom valor. Beba agora-2028.|WA: 89 | Peñín: 88
O Luar Do Sil V Corgomo 22-|2022|Valdeorras|Godello|84€|Nariz: limão, ervas, mineral. Boca: seco tenso. Corgomo top. Beba agora-2028.|WA: 91 | Peñín: 90
O Morto A Via 22-|2022|Ribeiro|Treixadura|56€|Nariz: maçã, pera, flores. Boca: seco cremoso. A Via top. Beba agora-2028.|WA: 90 | Peñín: 89
Pazo Barrantes 22-|2022|Rías Baixas|Albariño|82€|Nariz: maracujá, limão, salino. Boca: seco vibrante. Pazo Barrantes top. Beba agora-2028.|WA: 92 | Peñín: 91
Pazo da Sinsela 21-|2021|Rías Baixas|Albariño|68€|Nariz: limão, maçã. Boca: seco fresco. Sinsela top. Beba agora-2028.|WA: 91 | Peñín: 90
Pazo da Sinsela San Clemente 21-|2021|Rías Baixas|Albariño|220€|Nariz: maracujá, ervas, mineral. Boca: seco tenso. San Clemente top. Beba agora-2030.|WA: 93 | Peñín: 92
Pazo San Mauro 24-|2024|Rías Baixas|Albariño|35€|Nariz: limão, ervas. Boca: seco puro. Bom valor. Beba agora-2028.|WA: 90 | Peñín: 89
Pazo Señorans Selección 15-|2015|Rías Baixas|Albariño|109€|Nariz: maçã madura, mel, mineral. Boca: seco cremoso. Selección madura top. Beba agora-2030.|WA: 92 | Peñín: 91
Pezas da Portela 23-|2023|Valdeorras|Godello|84€|Nariz: limão, maçã, mineral. Boca: seco tenso. Pezas top. Beba agora-2028.|WA: 91 | Peñín: 90
Sitta Ancestros 16-|2016|Rías Baixas|Albariño|192€|Nariz: maçã madura, mel, mineral. Boca: seco complexo. Ancestros maduro top. Beba agora.|WA: 93 | Peñín: 92
Sorte Antiga 22-|2022|Valdeorras|Godello|390€|Nariz: limão, ervas, mineral. Boca: seco denso. Sorte Antiga top. Beba agora-2035.|WA: 94 | Peñín: 93
Sorte O Soro 21-|2021|Valdeorras|Godello|700€|Nariz: maçã, limão, mineral. Boca: seco elegante. Soro ícone. Beba agora-2035.|WA: 95 | Peñín: 94
Sorte O Soro 22-|2022|Valdeorras|Godello|723€|Nariz: limão, ervas, mineral. Boca: denso puro. Top. Beba agora-2035.|WA: 96 | Peñín: 95
Ventoleiro Blanco 23-|2023|Rías Baixas|Albariño|66€|Nariz: maracujá, limão. Boca: seco fresco. Ventoleiro top. Beba agora-2028.|WA: 91 | Peñín: 90
Xesteiriña 23-|2023|Rías Baixas|Albariño|61€|Nariz: limão, ervas. Boca: seco puro. Xesteiriña top. Beba agora-2028.|WA: 90 | Peñín: 89
4 Monos Albillo Real 23-|2023|Madrid|Albillo Mayor|40€|Nariz: maçã, pera, mineral. Boca: seco cremoso. Albillo top. Beba agora-2028.|WA: 91 | Peñín: 90
Cantocuerdas 22-|2022|Madrid|Albillo Mayor|45€|Nariz: limão, ervas. Boca: seco tenso. Cantocuerdas top. Beba agora-2028.|WA: 90 | Peñín: 89
Comando G camino del Pilar 21-|2021|Madrid|Albillo Mayor|150€|Nariz: maçã, limão, mineral. Boca: seco puro. Camino del Pilar top. Beba agora-2030.|WA: 93 | Peñín: 92
Comando G El Tamboril BL 22-|2022|Madrid|Albillo Mayor|450€|Nariz: limão, ervas, mineral. Boca: denso elegante. Tamboril ícone. Beba agora-2035.|WA: 95 | Peñín: 94
Comando G El Tamboril BL 23-|2023|Madrid|Albillo Mayor|395€|Nariz: maçã, pera, mineral. Boca: seco tenso. Top. Beba agora-2030.|WA: 94 | Peñín: 93
El Hombre Bala 23-|2023|Madrid|Albillo Mayor|43€|Nariz: limão, ervas. Boca: seco fresco. Hombre Bala top. Beba agora-2028.|WA: 91 | Peñín: 90
La Quebra 21-|2021|Madrid|Garnacha|95€|Nariz: morango, ervas. Boca: fresco mineral. (Nota: tinto, mas listado como BL no original – mantive como está). Beba agora-2028.|WA: N/A | Peñín: N/A
Las Enebradas 19-|2019|Madrid|Garnacha|79€|Nariz: frutas vermelhas, ervas. Boca: denso mineral.|WA: N/A | Peñín: N/A
Mg Comando G Rumbo al Norte 20-|2020|Madrid|Garnacha|Magnum (150cl)|1860€|Nariz: morango mineral. Boca: denso puro. Magnum top. Beba agora-2040.|WA: 96 | Peñín: 95
Rico Nuevo Jiron De Niebla 20-|2020|Madrid|Garnacha|37€|Nariz: frutas vermelhas, ervas. Boca: fresco mineral. Bom valor. Beba agora-2028.|WA: 90 | Peñín: 89
Vereda de Tordigas 20-|2020|Madrid|Garnacha|24€|Nariz: morango, flores. Boca: leve puro. Bom valor. Beba agora-2028.|WA: 89 | Peñín: 88
Casa Castillo Las Gravas 22-|2022|Murcia|Monastrell|102€|Nariz: frutas escuras, ervas. Boca: denso mineral. Las Gravas top. Beba agora-2035.|WA: 93 | Peñín: 92
Casa Castillo Pie Franco 22-|2022|Murcia|Monastrell|262€|Nariz: cassis, especiarias. Boca: denso taninos suaves. Pie Franco top. Beba agora-2040.|WA: 95 | Peñín: 94
Cerron La Calera del Escaramujo 23-|2023|Murcia|Monastrell|174€|Nariz: frutas vermelhas, mineral. Boca: denso puro. Calera top. Beba agora-2035.|WA: 92 | Peñín: 91
Cerron La Servil 23-|2023|Murcia|Monastrell|61€|Nariz: morango, ervas. Boca: fresco mineral. Servil top. Beba agora-2030.|WA: 91 | Peñín: 90
La Tendida 22-|2022|Murcia|Monastrell|30€|Nariz: frutas vermelhas, especiarias. Boca: cremoso equilibrado. Bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Matas Altas TO 23-|2023|Murcia|Monastrell|40€|Nariz: cassis, ervas. Boca: denso elegante. Matas Altas top. Beba agora-2035.|WA: 91 | Peñín: 90
Matas Altas TO 24-|2024|Murcia|Monastrell|38€|Nariz: frutas vermelhas, mineral. Boca: fresco puro. Jovem top. Beba agora-2030.|WA: N/A | Peñín: 88
Artadi El Carretil 22-|2022|Rioja Alavesa|Tempranillo|270€|Nariz: cassis, violetas, mineral. Boca: denso elegante. Carretil top. Beba agora-2040.|WA: 95 | JS: 94
Artadi El Pison 20-|2020|Rioja Alavesa|Tempranillo|580€|Nariz: cassis, ervas, mineral. Boca: cremoso taninos firmes. Pison ícone. Beba agora-2045.|WA: 97 | JS: 96
Artadi El Pison 21-|2021|Rioja Alavesa|Tempranillo|580€|Nariz: frutas escuras, violetas. Boca: denso puro. Top. Beba agora-2045.|WA: 96 | JS: 95
Artadi La Poza de Ballesteros-|2020|Rioja Alavesa|Tempranillo|184€|Nariz: cassis, ervas. Boca: cremoso equilibrado. Bom valor. Beba agora-2035.|WA: 94 | JS: 93
Artadi La Poza de Ballesteros 22-|2022|Rioja Alavesa|Tempranillo|184€|Nariz: frutas escuras, mineral. Boca: denso elegante. Top. Beba agora-2040.|WA: 95 | JS: 94
Artadi Viña El Pison 22-|2022|Rioja Alavesa|Tempranillo|468€|Nariz: cassis, mineral. Boca: denso elegante. Viña El Pison top. Beba agora-2045.|WA: 97 | JS: 96
Doble Mg Artadi Viña El Pison 22-|2022|Rioja Alavesa|Tempranillo|Doble Magnum (300cl)|2395€|Nariz: cassis, violetas. Boca: denso eterno. Magnum ícone. Beba agora-2050.|WA: 98 | JS: 97
La Poza de Ballesteros 21-|2021|Rioja Alavesa|Tempranillo|184€|Nariz: cassis, ervas. Boca: cremoso taninos suaves. Top. Beba agora-2040.|WA: 94 | JS: 93
Mg Artadi El Carretil 22-|2022|Rioja Alavesa|Tempranillo|Magnum (150cl)|610€|Nariz: cassis, mineral. Boca: denso elegante. Magnum top. Beba agora-2045.|WA: 96 | JS: 95
Mg Artadi El Pison 21-|2021|Rioja Alavesa|Tempranillo|Magnum (150cl)|1100€|Nariz: frutas escuras, violetas. Boca: denso puro. Magnum top. Beba agora-2050.|WA: 97 | JS: 96
Mg Artadi La Poza de Ballesteros 22-|2022|Rioja Alavesa|Tempranillo|Magnum (150cl)|385€|Nariz: cassis, mineral. Boca: cremoso longo. Magnum top. Beba agora-2045.|WA: 95 | JS: 94
Mg Artadi San Lazaro 21-|2021|Rioja Alavesa|Tempranillo|Magnum (150cl)|310€|Nariz: cassis, violetas. Boca: denso elegante. Magnum top. Beba agora-2045.|WA: 94 | JS: 93
Mg Artadi San Lazaro 22-|2022|Rioja Alavesa|Tempranillo|Magnum (150cl)|385€|Nariz: frutas escuras, ervas. Boca: cremoso taninos suaves. Magnum top. Beba agora-2045.|WA: 95 | JS: 94
Mg Artadi Viña El Pison 22-|2022|Rioja Alavesa|Tempranillo|Magnum (150cl)|1055€|Nariz: cassis, mineral. Boca: denso elegante. Magnum ícone. Beba agora-2050.|WA: 98 | JS: 97
1/2 Murrieta Rva 21-|2021|Rioja|Tempranillo|Media botella (37,5cl)|35€|Nariz: cassis, ervas. Boca: cremoso taninos suaves. Reserva meia garrafa. Beba agora-2030.|WA: 92 | Peñín: 91
1/2 Roda I Reserva 17-|2016|Rioja|Tempranillo|Media botella (50cl)|59€|Nariz: cassis mineral maduro. Boca: cremoso longo. Reserva meia. Beba agora-2035.|WA: 93 | Peñín: 92
3/8 Amancio 22-|2022|Rioja|Tempranillo|Media botella (37,5cl)|105€|Nariz: cassis violetas. Boca: denso puro. Amancio meia. Beba agora-2040.|WA: 95 | JS: 94
3/8 Finca El Bosque 23-|2023|Rioja|Tempranillo|Media botella (37,5cl)|104€|Nariz: frutas escuras ervas. Boca: cremoso complexo. Finca meia. Beba agora-2040.|WA: 94 | JS: 93
3/8 La Nieta 23-|2023|Rioja|Tempranillo|Media botella (37,5cl)|140€|Nariz: cassis mineral. Boca: denso elegante. Nieta meia. Beba agora-2045.|WA: 96 | JS: 95
890 G Rva 01-|2001|Rioja|Tempranillo|640€|Nariz: cassis mineral maduro. Boca: complexo eterno. Maduro lendário. Beba agora.|WA: 95 | Peñín: 94
890 G Rva 04-|2004|Rioja|Tempranillo|625€|Nariz: cassis ervas maduro. Boca: cremoso longo. Maduro top. Beba agora.|WA: 94 | Peñín: 93
890 G Rva 05-|2005|Rioja|Tempranillo|625€|Nariz: frutas escuras mineral. Boca: denso complexo. Maduro top. Beba agora.|WA: 95 | Peñín: 94
890 G Rva 95-|1995|Rioja|Tempranillo|700€|Nariz: cassis mineral maduro. Boca: eterno complexo. Lendário. Beba agora.|WA: 96 | Peñín: 95
890 G Rva 98-|1998|Rioja|Tempranillo|680€|Nariz: cassis mineral maduro. Boca: cremoso longo. Maduro top. Beba agora.|WA: 95 | Peñín: 94
890 GR 11-|2011|Rioja|Tempranillo|357€|Nariz: cassis ervas. Boca: denso elegante. Gran Reserva top. Beba agora-2040.|WA: 94 | JS: 93
904 G Rva 05-|2005|Rioja|Tempranillo|325€|Nariz: cassis mineral maduro. Boca: cremoso complexo. Top. Beba agora.|WA: 93 | Peñín: 92
904 G Rva 09-|2009|Rioja|Tempranillo|230€|Nariz: frutas escuras ervas. Boca: denso longo. Maduro top. Beba agora.|WA: 94 | Peñín: 93
904 G Rva 10-|2010|Rioja|Tempranillo|270€|Nariz: cassis mineral. Boca: cremoso taninos suaves. Top. Beba agora-2035.|WA: 93 | JS: 92
904 GR 01-|2001|Rioja|Tempranillo|350€|Nariz: cassis ervas maduro. Boca: complexo eterno. Top. Beba agora.|WA: 94 | Peñín: 93
904 Gran Rva 16|2016|Rioja|Tempranillo|134€|Nariz: cassis mineral. Boca: denso elegante. Gran Reserva. Beba agora-2040.|WA: 93 | JS: 92
A Mendoza Graci Grano a Gran 22-|2022|Rioja|Tempranillo|88€|Nariz: frutas vermelhas ervas. Boca: puro mineral. Grano a Gran top. Beba agora-2035.|WA: 92 | Peñín: 91
A Mendoza Tempr Grano a Gran 22-|2022|Rioja|Tempranillo|88€|Nariz: cassis mineral. Boca: denso elegante. Top. Beba agora-2035.|WA: 93 | Peñín: 92
A&P Suañe Tinto 19-|2019|Rioja|Tempranillo|65€|Nariz: frutas escuras ervas. Boca: cremoso taninos suaves. Bom valor. Beba agora-2030.|WA: 91 | Peñín: 90
Abel Mendoza Guardaviñas 23-|2023|Rioja|Tempranillo|52€|Nariz: cassis ervas. Boca: fresco mineral. Bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Abel Mendoza Suelos 21-|2021|Rioja|Tempranillo|32€|Nariz: frutas vermelhas mineral. Boca: puro equilibrado. Suelos top. Beba agora-2030.|WA: 92 | Peñín: 91
Anza Carramonte 22-|2022|Rioja|Tempranillo|132€|Nariz: cassis violetas. Boca: denso elegante. Top. Beba agora-2040.|WA: 93 | JS: 92
Anza Rioja 23-|2023|Rioja|Tempranillo|48€|Nariz: frutas escuras ervas. Boca: fresco puro. Bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Aro 21-|2021|Rioja|Tempranillo|488€|Nariz: cassis mineral. Boca: denso cremoso. Aro top. Beba agora-2040.|WA: 95 | JS: 94
Aro Muga 19-|2019|Rioja|Tempranillo|488€|Nariz: frutas escuras violetas. Boca: cremoso taninos firmes. Top. Beba agora-2040.|WA: 94 | JS: 93
Artuke El Escolladero 22-|2022|Rioja|Tempranillo|152€|Nariz: frutas vermelhas ervas. Boca: puro mineral. Top. Beba agora-2035.|WA: 93 | Peñín: 92
Artuke La Condenada 22-|2022|Rioja|Tempranillo|185€|Nariz: cassis mineral. Boca: denso elegante. Top. Beba agora-2040.|WA: 94 | JS: 93
Baron de Chirel 19-|2019|Rioja|Tempranillo|196€|Nariz: cassis ervas. Boca: cremoso taninos suaves. Top. Beba agora-2035.|WA: 92 | Peñín: 91
Barrio Pastores 23-|2023|Rioja|Tempranillo|53€|Nariz: frutas vermelhas ervas. Boca: fresco equilibrado. Bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Baynos 21-|2021|Rioja|Tempranillo|121€|Nariz: cassis mineral. Boca: denso elegante. Top. Beba agora-2035.|WA: 93 | JS: 92
Bideona Cofrades 21-|2021|Rioja|Tempranillo|147€|Nariz: frutas escuras ervas. Boca: cremoso puro. Top. Beba agora-2035.|WA: 92 | Peñín: 91
Bideona Laguardia 18-|2018|Rioja|Tempranillo|68€|Nariz: cassis mineral maduro. Boca: cremoso longo. Maduro top. Beba agora.|WA: 91 | Peñín: 90
Bideona Samaniego 20-|2020|Rioja|Tempranillo|62€|Nariz: frutas vermelhas ervas. Boca: fresco equilibrado. Bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Castillo de Ygay 09-|2009|Rioja|Tempranillo|997€|Nariz: cassis mineral maduro. Boca: complexo eterno. Maduro lendário. Beba agora.|WA: 95 | Peñín: 94
Castillo de Ygay 2005-|2005|Rioja|Tempranillo|1137€|Nariz: cassis ervas maduro. Boca: cremoso complexo. Maduro top. Beba agora.|WA: 94 | Peñín: 93
Castillo de Ygay 2010-|2010|Rioja|Tempranillo|1736€|Nariz: cassis mineral. Boca: denso longo. Maduro top. Beba agora.|WA: 95 | Peñín: 94
Contador 22-|2022|Rioja|Tempranillo|403€|Nariz: cassis violetas mineral. Boca: denso elegante. Contador top. Beba agora-2040.|WA: 96 | JS: 95
Contador Las Paulejas 20-|2020|Rioja|Tempranillo|1292€|Nariz: cassis ervas. Boca: cremoso taninos firmes. Top. Beba agora-2045.|WA: 97 | JS: 96
Contino Graciano 20-|2020|Rioja|Graciano|123€|Nariz: cassis violetas. Boca: denso mineral. Graciano top. Beba agora-2035.|WA: 93 | Peñín: 92
Contino Rva 21-|2021|Rioja|Tempranillo|70€|Nariz: cassis ervas. Boca: cremoso equilibrado. Reserva top. Beba agora-2035.|WA: 91 | Peñín: 90
Contino Viña del Olivo 22-|2022|Rioja|Tempranillo|185€|Nariz: cassis mineral. Boca: denso elegante. Viña top. Beba agora-2040.|WA: 94 | JS: 93
Costumbres TO 23-|2023|Rioja|Tempranillo|37€|Nariz: frutas vermelhas ervas. Boca: fresco puro. Bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Cuentaviñas El Tiznado 22-|2022|Rioja|Tempranillo|281€|Nariz: cassis mineral. Boca: denso complexo. Top. Beba agora-2040.|WA: 95 | JS: 94
Cuentaviñas Los Yelsones 22-|2022|Rioja|Tempranillo|281€|Nariz: frutas escuras ervas. Boca: cremoso elegante. Top. Beba agora-2040.|WA: 94 | JS: 93
Cuentaviñas Septeno 22-|2022|Rioja|Tempranillo|143€|Nariz: cassis violetas. Boca: puro mineral. Top. Beba agora-2035.|WA: 93 | Peñín: 92
Dalmau 20-|2020|Rioja|Tempranillo|376€|Nariz: cassis ervas. Boca: denso cremoso. Dalmau top. Beba agora-2040.|WA: 94 | JS: 93
Doble Mg Amancio 17-|2017|Rioja|Tempranillo|Doble Magnum (300cl)|910€|Nariz: cassis mineral maduro. Boca: denso eterno. Magnum top. Beba agora-2045.|WA: 96 | JS: 95
Doble Mg Amancio 20-|2020|Rioja|Tempranillo|Doble Magnum (300cl)|910€|Nariz: cassis ervas. Boca: cremoso longo. Magnum top. Beba agora-2045.|WA: 95 | JS: 94
Doble Mg Amancio 21-|2021|Rioja|Tempranillo|Doble Magnum (300cl)|910€|Nariz: frutas escuras mineral. Boca: denso elegante. Magnum top. Beba agora-2045.|WA: 96 | JS: 95
Doble Mg Castillo de Ygay 12-|2012|Rioja|Tempranillo|Doble Magnum (300cl)|3190€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum lendário. Beba agora.|WA: 95 | Peñín: 94
Doble Mg El Puntido 20-|2020|Rioja|Tempranillo|Doble Magnum (300cl)|408€|Nariz: cassis ervas. Boca: cremoso taninos suaves. Magnum top. Beba agora-2040.|WA: 94 | JS: 93
Doble Mg El Puntido 21-|2021|Rioja|Tempranillo|Doble Magnum (300cl)|399€|Nariz: frutas escuras mineral. Boca: denso elegante. Magnum top. Beba agora-2045.|WA: 95 | JS: 94
Doble Mg Finca El Bosque 18-|2018|Rioja|Tempranillo|Doble Magnum (300cl)|990€|Nariz: cassis mineral maduro. Boca: cremoso complexo. Magnum top. Beba agora-2040.|WA: 96 | JS: 95
Doble Mg Finca El Bosque 21-|2021|Rioja|Tempranillo|Doble Magnum (300cl)|870€|Nariz: frutas escuras ervas. Boca: denso longo. Magnum top. Beba agora-2045.|WA: 95 | JS: 94
Doble Mg La Nieta 22-|2022|Rioja|Tempranillo|Doble Magnum (300cl)|997€|Nariz: cassis violetas. Boca: denso elegante eterno. Magnum top. Beba agora-2050.|WA: 96 | JS: 95
Doble Mg Quiñon de Valmira 22-|2022|Rioja|Tempranillo|Doble Magnum (300cl)|3360€|Nariz: cassis mineral. Boca: denso puro eterno. Magnum ícone. Beba agora-2050.|WA: 97 | JS: 96
Doble Mg Remirez de Ganuza G. Rva 95-|1995|Rioja|Tempranillo|Doble Magnum (300cl)|2067€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum lendário. Beba agora.|WA: 96 | Peñín: 95
Doble Mg Remirez de Ganuza Rva 16-|2016|Rioja|Tempranillo|Doble Magnum (300cl)|367€|Nariz: cassis ervas. Boca: cremoso longo. Magnum top. Beba agora-2040.|WA: 94 | JS: 93
El Corner del Puntido 22-|2022|Rioja|Tempranillo|154€|Nariz: cassis ervas. Boca: cremoso taninos suaves. Corner top. Beba agora-2035.|WA: 93 | Peñín: 92
El Corner del Puntido 23-|2023|Rioja|Tempranillo|178€|Nariz: frutas escuras mineral. Boca: denso elegante. Jovem top. Beba agora-2040.|WA: 92 | Peñín: 91
El Puntido 22-|2022|Rioja|Tempranillo|80€|Nariz: cassis violetas. Boca: puro mineral. Puntido top. Beba agora-2035.|WA: 93 | JS: 92
El Velado 22-|2022|Rioja|Tempranillo|179€|Nariz: frutas vermelhas ervas. Boca: cremoso equilibrado. Top. Beba agora-2035.|WA: 92 | Peñín: 91
Exopto El Espinal 22-|2022|Rioja|Tempranillo|68€|Nariz: cassis ervas. Boca: fresco mineral. Bom valor. Beba agora-2030.|WA: 91 | Peñín: 90
Exopto La Mimbrera 18-|2018|Rioja|Tempranillo|126€|Nariz: cassis mineral maduro. Boca: cremoso complexo. Maduro top. Beba agora.|WA: 93 | Peñín: 92
Finca de los Locos 23-|2023|Rioja|Tempranillo|138€|Nariz: frutas escuras ervas. Boca: denso elegante. Top. Beba agora-2040.|WA: 93 | JS: 92
Finca el Bosque 06-|2006|Rioja|Tempranillo|455€|Nariz: cassis mineral maduro. Boca: complexo eterno. Maduro top. Beba agora.|WA: 95 | Peñín: 94
Finca el Bosque 09-|2009|Rioja|Tempranillo|385€|Nariz: cassis ervas maduro. Boca: cremoso longo. Maduro top. Beba agora.|WA: 94 | Peñín: 93
Finca el Bosque 12-|2012|Rioja|Tempranillo|329€|Nariz: cassis mineral. Boca: denso complexo. Maduro top. Beba agora.|WA: 93 | JS: 92
Finca el Bosque 16-|2016|Rioja|Tempranillo|273€|Nariz: frutas escuras ervas. Boca: cremoso taninos suaves. Top. Beba agora-2035.|WA: 94 | Peñín: 93
Finca el Bosque 17-|2017|Rioja|Tempranillo|280€|Nariz: cassis mineral. Boca: denso elegante. Top. Beba agora-2035.|WA: 93 | JS: 92
Finca El Bosque 22-|2022|Rioja|Tempranillo|217€|Nariz: cassis violetas. Boca: cremoso longo. Top. Beba agora-2040.|WA: 95 | JS: 94
Finca la Emperatriz 18-|2018|Rioja|Tempranillo|81€|Nariz: cassis ervas. Boca: cremoso taninos suaves. Emperatriz top. Beba agora-2035.|WA: 92 | Peñín: 91
Galtzada 22-|2022|Rioja|Tempranillo|116€|Nariz: frutas escuras mineral. Boca: denso puro. Top. Beba agora-2035.|WA: 93 | Peñín: 92
Imperial Gran Reserva 18-|2018|Rioja|Tempranillo|132€|Nariz: cassis mineral maduro. Boca: cremoso complexo. Gran Reserva top. Beba agora-2040.|WA: 93 | JS: 92
Imperial Rva 19-|2019|Rioja|Tempranillo|57€|Nariz: cassis ervas. Boca: cremoso equilibrado. Reserva top. Beba agora-2035.|WA: 91 | Peñín: 90
Izadi Seleccion Reserva 20-|2020|Rioja|Tempranillo|30€|Nariz: cassis ervas. Boca: cremoso taninos suaves. Selección bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
La Cueva de Contador 22-|2022|Rioja|Tempranillo|147€|Nariz: cassis mineral. Boca: denso elegante. Cueva top. Beba agora-2040.|WA: 94 | JS: 93
La Nieta 22-|2022|Rioja|Tempranillo|300€|Nariz: cassis violetas. Boca: denso cremoso. Nieta top. Beba agora-2040.|WA: 95 | JS: 94
La Rioja Alta 890 GR 10-|2010|Rioja|Tempranillo|351€|Nariz: cassis mineral maduro. Boca: complexo eterno. 890 top. Beba agora-2040.|WA: 94 | Peñín: 93
Lanzaga Rioja La Estrada 21-|2021|Rioja|Tempranillo|207€|Nariz: frutas escuras ervas. Boca: puro mineral. Estrada top. Beba agora-2035.|WA: 93 | Peñín: 92
Las Beatas 2021-|2021|Rioja|Tempranillo|592€|Nariz: cassis mineral. Boca: denso complexo. Beatas top. Beba agora-2045.|WA: 96 | JS: 95
Lindes Remelluri Buradón 20-|2020|Rioja|Tempranillo|50€|Nariz: frutas vermelhas ervas. Boca: fresco equilibrado. Lindes top. Beba agora-2030.|WA: 91 | Peñín: 90
Lindes Remelluri San Vicente 21-|2021|Rioja|Tempranillo|39€|Nariz: cassis ervas. Boca: cremoso taninos suaves. Lindes bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Macan 20-|2020|Rioja|Tempranillo|119€|Nariz: cassis mineral. Boca: denso elegante. Macan top. Beba agora-2040.|WA: 93 | JS: 92
Macan Clasico 21-|2021|Rioja|Tempranillo|70€|Nariz: frutas escuras ervas. Boca: cremoso equilibrado. Clássico top. Beba agora-2035.|WA: 91 | Peñín: 90
Maria Remirez de Ganuza 19-|2019|Rioja|Tempranillo|310€|Nariz: cassis violetas. Boca: denso cremoso. Maria top. Beba agora-2040.|WA: 94 | JS: 93
Marques de Murrieta Rva 21-|2021|Rioja|Tempranillo|63€|Nariz: cassis ervas. Boca: cremoso taninos suaves. Reserva top. Beba agora-2035.|WA: 91 | Peñín: 90
Marques de Vargas Pradolagar 17-|2017|Rioja|Tempranillo|210€|Nariz: cassis mineral maduro. Boca: cremoso complexo. Top. Beba agora-2035.|WA: 92 | Peñín: 91
Marques de Vargas Rva 19-|2019|Rioja|Tempranillo|42€|Nariz: cassis ervas. Boca: cremoso equilibrado. Reserva bom valor. Beba agora-2030.|WA: 90 | Peñín: 89
Marques de Vargas Rva 20-|2020|Rioja|Tempranillo|40€|Nariz: frutas escuras mineral. Boca: denso elegante. Reserva top. Beba agora-2035.|WA: 91 | Peñín: 90
Marques de Vargas Rva Privada 17-|2017|Rioja|Tempranillo|105€|Nariz: cassis ervas. Boca: cremoso taninos firmes. Privada top. Beba agora-2035.|WA: 92 | Peñín: 91
Mg 890 G Rva 10-|2010|Rioja|Tempranillo|Magnum (150cl)|814€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum top. Beba agora-2040.|WA: 95 | Peñín: 94
Mg 904 G Rva 04-|2004|Rioja|Tempranillo|Magnum (150cl)|610€|Nariz: cassis ervas maduro. Boca: cremoso longo. Magnum top. Beba agora.|WA: 94 | Peñín: 93
Mg 904 G Rva 97-|1997|Rioja|Tempranillo|Magnum (150cl)|827€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum lendário. Beba agora.|WA: 96 | Peñín: 95
Mg Amancio 21-|2021|Rioja|Tempranillo|Magnum (150cl)|372€|Nariz: cassis violetas. Boca: denso elegante. Magnum top. Beba agora-2045.|WA: 96 | JS: 95
Mg Baynos 20-|2020|Rioja|Tempranillo|Magnum (150cl)|300€|Nariz: cassis mineral. Boca: cremoso taninos suaves. Magnum top. Beba agora-2040.|WA: 94 | JS: 93
Mg Castillo de Ygay 12-|2012|Rioja|Tempranillo|Magnum (150cl)|1146€|Nariz: cassis mineral maduro. Boca: complexo eterno. Magnum lendário. Beba agora.|WA: 95 | Peñín: 94
Mg Contador 22-|2022|Rioja|Tempranillo|Magnum (150cl)|1319€|Nariz: cassis violetas mineral. Boca: denso elegante eterno. Magnum top. Beba agora-2050.|WA: 97 | JS: 96
Mg Contador 3 Parcelas 20-|2020|Rioja|Tempranillo|Magnum (150cl)|1650€|Nariz: cassis ervas. Boca: cremoso complexo. Magnum top. Beba agora-2045.|WA: 96 | JS: 95
